order_id,order_date,customer_name,product,category,quantity,unit_price,total_amount,region
2607,4/14/2024,  shahzad hassan ,Laptop Stand,Accessories,1,2000,2000,Central
2608,12/20/2024,  sara malik ,BACKPACK,Fashion,4,1500,6000,East
2609,2/26/2024,  anum mehmood ,SPORTS SHOES,Footwear,4,3200,12800,West
2610,10/18/2024,  sara khan ,None,Footwear,5,3200,16000,South
2611,1/10/2024,  maham mehmood ,Laptop Stand,Accessories,1,2000,2000,South
2612,9/9/2024,  sara raza ,None,Electronics,5,1800,9000,Central
2613,8/4/2024,  none ,Mouse,Electronics,3,1200,3600,East
2614,2/1/2024,  asad noor ,Headphones,Electronics,5,2500,12500,West
2615,3/9/2024,  sara malik ,Sports Shoes,Footwear,4,3200,12800,
2616,8/5/2024,  imran noor ,T-SHIRT,Fashion,1,800,800,South
2617,8/13/2024,  ali ali ,Sneakers,Footwear,-2,3500,7000,East
2618,7/30/2024,  maham ali ,SNEAKERS,Footwear,3,3500,10500,North
2619,11/30/2024,  asad raza ,Mouse,Electronics,2,1200,2400,West
2620,10/18/2024,  asad ali ,SPORTS SHOES,Footwear,4,3200,12800,North
2621,10/25/2024,  asad malik ,Sneakers,Footwear,3,3500,10500,Central
2622,7/16/2024,  imran ahmad ,Headphones,Electronics,4,2500,10000,North
2623,1/30/2024,  ayesha mehmood ,Laptop Stand,Accessories,1,2000,2000,Central
2624,11/28/2024,  adeel ahmad ,HANDBAG,Fashion,1,2800,2800,West
2625,11/29/2024,  adeel raza ,KEYBOARD,Electronics,2,1800,3600,East
2626,11/10/2024,  umer hassan ,Handbag,Fashion,5,2800,14000,East
2627,2/1/2024,  shahzad sheikh ,LAPTOP STAND,Accessories,1,2000,2000,West
2628,12/30/2024,  ali khan ,Mouse,Electronics,5,1200,6000,
2629,3/4/2024,  maham khan ,Sneakers,Footwear,2,3500,7000,West
2630,2/25/2024,  adeel noor ,BACKPACK,Fashion,3,1500,4500,East
2631,2/9/2024,  asad malik ,Mouse,Electronics,1,1200,1200,Central
2632,12/25/2024,  ali khan ,T-SHIRT,Fashion,5,800,4000,East
2633,9/17/2024,  sara ali ,Headphones,Electronics,2,2500,5000,North
2634,8/15/2024,  asad sheikh ,None,Electronics,4,4500,18000,South
2635,6/24/2024,  sara raza ,Smart Watch,Electronics,4,4500,18000,West
2636,3/15/2024,  adeel ali ,LAPTOP STAND,Accessories,3,2000,6000,East
2637,3/29/2024,  none ,Smart Watch,Electronics,3,4500,13500,Central
2638,2/8/2024,  imran khan ,Sneakers,Footwear,5,3500,17500,East
2639,1/3/2024,  anum raza ,Mouse,Electronics,5,1200,6000,East
2640,12/4/2024,  adeel malik ,Sports Shoes,Footwear,5,3200,16000,South
2641,3/27/2024,  adeel mehmood ,Sports Shoes,Footwear,3,3200,9600,East
2642,11/9/2024,  none ,None,Footwear,-5,3200,12800,East
2643,6/12/2024,  sara noor ,T-SHIRT,Fashion,2,800,1600,West
2644,3/5/2024,  asad khan ,HANDBAG,Fashion,2,2800,5600,North
2645,1/11/2024,  umer tariq ,Laptop Stand,Accessories,2,2000,4000,East
2646,2/15/2024,  asad hassan ,Laptop Stand,Accessories,3,2000,6000,Central
2647,7/31/2024,  ali tariq ,Handbag,Fashion,5,2800,14000,East
2648,6/1/2024,  imran noor ,T-SHIRT,Fashion,4,800,3200,West
2649,2/29/2024,  shahzad sheikh ,Backpack,Fashion,2,1500,3000,North
2650,8/17/2024,  maham noor ,Mouse,Electronics,3,1200,3600,North
2651,4/20/2024,  ayesha sheikh ,Backpack,Fashion,2,1500,3000,West
2652,8/28/2024,  sara ali ,SPORTS SHOES,Footwear,4,3200,12800,Central
2653,7/19/2024,  anum raza ,Handbag,Fashion,5,2800,14000,Central
2654,7/21/2024,  anum sheikh ,Sneakers,Footwear,5,3500,17500,East
2655,3/13/2024,  ali malik ,T-Shirt,Fashion,3,800,2400,North
2656,10/22/2024,  imran khan ,Handbag,Fashion,4,2800,11200,Central
2657,6/21/2024,  shahzad tariq ,Keyboard,Electronics,4,1800,7200,South
2658,7/16/2024,  asad tariq ,Laptop Stand,Accessories,1,2000,2000,East
2659,9/9/2024,  sara ali ,None,Fashion,3,800,2400,Central
2660,4/20/2024,  ali malik ,BACKPACK,Fashion,5,1500,7500,South
2661,12/1/2024,  imran sheikh ,Laptop Stand,Accessories,2,2000,4000,South
2662,11/1/2024,  adeel ahmad ,Laptop Stand,Accessories,4,2000,8000,West
2663,2/6/2024,  sara noor ,Mouse,Electronics,1,1200,1200,South
2664,7/14/2024,  anum raza ,SNEAKERS,Footwear,4,3500,14000,South
2665,6/12/2024,  sara sheikh ,KEYBOARD,Electronics,4,1800,7200,Central
2666,8/9/2024,  asad sheikh ,Laptop Stand,Accessories,2,2000,4000,West
2667,4/5/2024,  ali khan ,Headphones,Electronics,2,2500,5000,East
2668,2/10/2024,  adeel sheikh ,Sports Shoes,Footwear,4,3200,12800,
2669,11/14/2024,  anum sheikh ,Mouse,Electronics,4,1200,4800,East
2670,5/30/2024,  ali noor ,Headphones,Electronics,2,2500,5000,West
2671,11/5/2024,  sara noor ,Keyboard,Electronics,3,1800,5400,North
2672,7/21/2024,  ali mehmood ,Keyboard,Electronics,4,1800,7200,East
2673,11/27/2024,  asad noor ,SPORTS SHOES,Footwear,4,3200,12800,East
2674,8/19/2024,  imran raza ,Sports Shoes,Footwear,2,3200,6400,East
2675,4/25/2024,  shahzad raza ,Keyboard,Electronics,3,1800,5400,West
2676,1/22/2024,  ayesha malik ,T-Shirt,Fashion,3,800,2400,Central
2677,8/8/2024,  asad malik ,BACKPACK,Fashion,1,1500,1500,North
2678,12/20/2024,  shahzad ali ,SMART WATCH,Electronics,5,4500,22500,West
2679,9/10/2024,  adeel ali ,None,Electronics,5,4500,22500,West
2680,8/21/2024,  ayesha sheikh ,Sports Shoes,Footwear,4,3200,12800,West
2681,8/29/2024,  ali raza ,MOUSE,Electronics,2,1200,2400,South
2682,4/18/2024,  umer malik ,None,Accessories,5,2000,10000,Central
2683,5/17/2024,  maham raza ,Headphones,Electronics,4,2500,10000,South
2684,5/7/2024,  anum ahmad ,Sports Shoes,Footwear,-3,3200,16000,West
2685,7/3/2024,  sara raza ,Mouse,Electronics,1,1200,1200,South
2686,11/8/2024,  shahzad noor ,Backpack,Fashion,4,1500,6000,West
2687,11/3/2024,  anum mehmood ,Keyboard,Electronics,4,1800,7200,Central
2688,2/21/2024,  asad sheikh ,HANDBAG,Fashion,4,2800,11200,Central
2689,6/3/2024,  anum ali ,Smart Watch,Electronics,5,4500,22500,North
2690,9/12/2024,  anum ali ,None,Footwear,3,3200,9600,South
2691,4/10/2024,  ayesha raza ,Mouse,Electronics,3,1200,3600,East
2692,1/28/2024,  anum raza ,Handbag,Fashion,2,2800,5600,South
2693,1/18/2024,  sara sheikh ,None,Fashion,4,1500,6000,South
2694,2/25/2024,  maham ahmad ,HANDBAG,Fashion,1,2800,2800,South
2695,5/8/2024,  ali raza ,Mouse,Electronics,2,1200,2400,East
2696,9/17/2024,  umer malik ,Headphones,Electronics,5,2500,12500,South
2697,11/29/2024,  ayesha mehmood ,Handbag,Fashion,3,2800,8400,Central
2698,5/25/2024,  asad malik ,T-Shirt,Fashion,3,800,2400,East
2699,11/8/2024,  maham malik ,Handbag,Fashion,2,2800,5600,Central
2700,8/8/2024,  sara mehmood ,Headphones,Electronics,1,2500,2500,East
2701,7/11/2024,  sara ali ,Keyboard,Electronics,3,1800,5400,Central
2702,3/16/2024,  sara tariq ,T-Shirt,Fashion,4,800,3200,West
2703,2/27/2024,  sara mehmood ,Laptop Stand,Accessories,4,2000,8000,East
2704,2/14/2024,  ali mehmood ,Sports Shoes,Footwear,2,3200,6400,West
2705,8/31/2024,  imran hassan ,Keyboard,Electronics,2,1800,3600,Central
2706,9/5/2024,  ayesha mehmood ,KEYBOARD,Electronics,5,1800,9000,East
2707,7/21/2024,  sara mehmood ,Keyboard,Electronics,3,1800,5400,North
2708,8/20/2024,  anum malik ,Backpack,Fashion,5,1500,7500,Central
2709,8/2/2024,  shahzad tariq ,Laptop Stand,Accessories,3,2000,6000,Central
2710,8/24/2024,  ayesha khan ,Keyboard,Electronics,4,1800,7200,Central
2711,2/29/2024,  ali mehmood ,Mouse,Electronics,3,1200,3600,West
2712,10/29/2024,  ali sheikh ,KEYBOARD,Electronics,1,1800,1800,South
2713,6/17/2024,  sara malik ,SNEAKERS,Footwear,3,3500,10500,
2714,8/12/2024,  ali ali ,BACKPACK,Fashion,2,1500,3000,South
2715,4/11/2024,  adeel khan ,Sneakers,Footwear,4,3500,14000,South
2716,5/6/2024,  maham raza ,Handbag,Fashion,4,2800,11200,Central
2717,5/2/2024,  sara ahmad ,Handbag,Fashion,5,2800,14000,South
2718,3/15/2024,  shahzad ahmad ,Sneakers,Footwear,1,3500,3500,Central
2719,5/6/2024,  shahzad ahmad ,LAPTOP STAND,Accessories,2,2000,4000,East
2720,1/3/2024,  umer ahmad ,LAPTOP STAND,Accessories,1,2000,2000,South
2721,2/13/2024,  umer khan ,Handbag,Fashion,4,2800,11200,Central
2722,6/13/2024,  adeel mehmood ,Sports Shoes,Footwear,5,3200,16000,West
2723,4/13/2024,  ali ahmad ,Sneakers,Footwear,5,3500,17500,East
2724,4/24/2024,  umer sheikh ,T-Shirt,Fashion,5,800,4000,South
2725,3/6/2024,  maham sheikh ,Keyboard,Electronics,5,1800,9000,South
2726,2/11/2024,  sara noor ,SMART WATCH,Electronics,3,4500,13500,East
2727,9/13/2024,  asad tariq ,HEADPHONES,Electronics,2,2500,5000,South
2728,7/19/2024,  shahzad khan ,MOUSE,Electronics,1,1200,1200,North
2729,11/3/2024,  none ,HANDBAG,Fashion,2,2800,5600,Central
2730,4/17/2024,  adeel tariq ,T-Shirt,Fashion,4,800,3200,South
2731,12/28/2024,  maham khan ,Sports Shoes,Footwear,5,3200,16000,East
2732,8/17/2024,  anum hassan ,Mouse,Electronics,2,1200,2400,West
2733,4/13/2024,  ali hassan ,Laptop Stand,Accessories,3,2000,6000,North
2734,5/13/2024,  shahzad tariq ,SNEAKERS,Footwear,-4,3500,17500,North
2735,4/24/2024,  umer khan ,SNEAKERS,Footwear,5,3500,17500,Central
2736,10/29/2024,  imran noor ,SNEAKERS,Footwear,1,3500,3500,East
2737,5/15/2024,  sara sheikh ,BACKPACK,Fashion,2,1500,3000,East
2738,9/24/2024,  shahzad sheikh ,SPORTS SHOES,Footwear,3,3200,9600,South
2739,10/5/2024,  asad mehmood ,Laptop Stand,Accessories,1,2000,2000,East
2740,9/24/2024,  maham ali ,T-Shirt,Fashion,5,800,4000,East
2741,5/25/2024,  maham ahmad ,T-SHIRT,Fashion,4,800,3200,South
2742,2/3/2024,  umer hassan ,Sports Shoes,Footwear,1,3200,3200,Central
2743,8/16/2024,  asad tariq ,Sports Shoes,Footwear,2,3200,6400,North
2744,6/22/2024,  shahzad tariq ,Smart Watch,Electronics,2,4500,9000,West
2745,9/11/2024,  ali sheikh ,HANDBAG,Fashion,4,2800,11200,West
2746,10/13/2024,  ayesha malik ,Laptop Stand,Accessories,5,2000,10000,South
2747,9/26/2024,  ali hassan ,Backpack,Fashion,5,1500,7500,South
2748,12/1/2024,  umer raza ,SPORTS SHOES,Footwear,2,3200,6400,North
2749,8/18/2024,  umer tariq ,Keyboard,Electronics,4,1800,7200,East
2750,11/4/2024,  ayesha malik ,Backpack,Fashion,2,1500,3000,Central
2751,6/24/2024,  shahzad mehmood ,Sports Shoes,Footwear,2,3200,6400,Central
2752,6/25/2024,  asad raza ,Mouse,Electronics,1,1200,1200,West
2753,4/6/2024,  ali hassan ,Sports Shoes,Footwear,1,3200,3200,South
2754,11/24/2024,  maham sheikh ,Mouse,Electronics,1,1200,1200,West
2755,7/11/2024,  shahzad noor ,Smart Watch,Electronics,1,4500,4500,Central
2756,3/21/2024,  asad khan ,HEADPHONES,Electronics,4,2500,10000,East
2757,2/14/2024,  ali khan ,SMART WATCH,Electronics,2,4500,9000,North
2758,6/19/2024,  shahzad raza ,T-Shirt,Fashion,5,800,4000,North
2759,5/16/2024,  imran mehmood ,MOUSE,Electronics,3,1200,3600,South
2760,1/8/2024,  imran ali ,SNEAKERS,Footwear,3,3500,10500,West
2761,6/29/2024,  ali malik ,Smart Watch,Electronics,1,4500,4500,Central
2762,8/30/2024,  ayesha raza ,SPORTS SHOES,Footwear,5,3200,16000,West
2763,4/7/2024,  umer noor ,Sports Shoes,Footwear,3,3200,9600,Central
2764,9/13/2024,  sara noor ,Handbag,Fashion,4,2800,11200,North
2765,6/2/2024,  asad raza ,HANDBAG,Fashion,5,2800,14000,East
2766,2/9/2024,  maham malik ,Smart Watch,Electronics,3,4500,13500,Central
2767,11/20/2024,  umer tariq ,Mouse,Electronics,2,1200,2400,East
2768,3/17/2024,  shahzad ali ,T-Shirt,Fashion,2,800,1600,Central
2769,7/15/2024,  sara hassan ,Mouse,Electronics,3,1200,3600,South
2770,8/16/2024,  umer tariq ,T-SHIRT,Fashion,2,800,1600,Central
2771,9/28/2024,  ali noor ,HANDBAG,Fashion,1,2800,2800,Central
2772,7/8/2024,  imran ali ,Sports Shoes,Footwear,1,3200,3200,North
2773,2/13/2024,  ali hassan ,Smart Watch,Electronics,2,4500,9000,West
2774,8/7/2024,  umer ahmad ,Handbag,Fashion,1,2800,2800,East
2775,12/9/2024,  ayesha mehmood ,Smart Watch,Electronics,5,4500,22500,North
2776,1/23/2024,  ayesha sheikh ,Handbag,Fashion,1,2800,2800,North
2777,8/8/2024,  umer mehmood ,MOUSE,Electronics,2,1200,2400,South
2778,4/14/2024,  asad malik ,Sneakers,Footwear,5,3500,17500,Central
2779,3/2/2024,  ali malik ,None,Fashion,4,800,3200,East
2780,3/12/2024,  maham khan ,MOUSE,Electronics,3,1200,3600,North
2781,3/12/2024,  shahzad khan ,Sports Shoes,Footwear,3,3200,9600,Central
2782,10/31/2024,  umer noor ,Handbag,Fashion,3,2800,8400,East
2783,8/4/2024,  ali hassan ,Headphones,Electronics,2,2500,5000,South
2784,1/13/2024,  maham tariq ,Laptop Stand,Accessories,5,2000,10000,East
2785,6/22/2024,  sara malik ,Headphones,Electronics,1,2500,2500,East
2786,10/28/2024,  ali mehmood ,SPORTS SHOES,Footwear,1,3200,3200,West
2787,8/20/2024,  asad noor ,Laptop Stand,Accessories,2,2000,4000,North
2788,1/21/2024,  umer ali ,BACKPACK,Fashion,5,1500,7500,Central
2789,4/9/2024,  ayesha malik ,Smart Watch,Electronics,1,4500,4500,East
2790,5/3/2024,  maham tariq ,T-SHIRT,Fashion,2,800,1600,Central
2791,2/20/2024,  ayesha khan ,Laptop Stand,Accessories,5,2000,10000,North
2792,8/24/2024,  anum raza ,Smart Watch,Electronics,2,4500,9000,North
2793,2/11/2024,  imran malik ,None,Electronics,-3,1200,2400,South
2794,4/15/2024,  imran hassan ,T-Shirt,Fashion,3,800,2400,
2795,12/23/2024,  asad malik ,None,Footwear,1,3500,3500,West
2796,8/9/2024,  maham khan ,HEADPHONES,Electronics,1,2500,2500,West
2797,3/17/2024,  maham tariq ,T-SHIRT,Fashion,3,800,2400,South
2798,3/8/2024,  asad noor ,SMART WATCH,Electronics,2,4500,9000,South
2799,9/10/2024,  anum sheikh ,T-Shirt,Fashion,2,800,1600,East
2800,1/15/2024,  anum mehmood ,Headphones,Electronics,5,2500,12500,North
2801,6/26/2024,  maham ali ,T-SHIRT,Fashion,2,800,1600,West
2802,6/11/2024,  ayesha raza ,Backpack,Fashion,1,1500,1500,North
2803,8/12/2024,  maham sheikh ,KEYBOARD,Electronics,2,1800,3600,East
2804,11/18/2024,  umer raza ,Sneakers,Footwear,2,3500,7000,East
2805,3/26/2024,  none ,Laptop Stand,Accessories,2,2000,4000,North
2806,7/5/2024,  adeel ahmad ,Keyboard,Electronics,4,1800,7200,North
2807,2/21/2024,  shahzad tariq ,Keyboard,Electronics,5,1800,9000,Central
2808,6/28/2024,  ali ahmad ,Mouse,Electronics,5,1200,6000,North
2809,10/30/2024,  adeel khan ,LAPTOP STAND,Accessories,4,2000,8000,East
2810,10/17/2024,  adeel noor ,T-Shirt,Fashion,1,800,800,South
2811,2/27/2024,  shahzad mehmood ,T-Shirt,Fashion,1,800,800,East
2812,10/18/2024,  anum ali ,Headphones,Electronics,5,2500,12500,North
2813,11/24/2024,  asad noor ,Laptop Stand,Accessories,2,2000,4000,East
2814,3/25/2024,  asad mehmood ,NONE,Fashion,2,2800,5600,North
2815,11/12/2024,  sara tariq ,Handbag,Fashion,2,2800,5600,East
2816,2/7/2024,  umer sheikh ,Headphones,Electronics,3,2500,7500,Central
2817,8/29/2024,  adeel ahmad ,T-Shirt,Fashion,2,800,1600,Central
2818,1/28/2024,  adeel ahmad ,Headphones,Electronics,3,2500,7500,West
2819,12/2/2024,  asad khan ,Handbag,Fashion,2,2800,5600,West
2820,9/6/2024,  ayesha mehmood ,Backpack,Fashion,1,1500,1500,North
2821,4/18/2024,  shahzad noor ,Handbag,Fashion,2,2800,5600,North
2822,1/12/2024,  sara noor ,Laptop Stand,Accessories,5,2000,10000,North
2823,4/23/2024,  umer mehmood ,None,Fashion,5,1500,7500,West
2824,10/30/2024,  ali ahmad ,Handbag,Fashion,1,2800,2800,Central
2825,7/16/2024,  ayesha ahmad ,Keyboard,Electronics,3,1800,5400,East
2826,11/8/2024,  asad sheikh ,Headphones,Electronics,4,2500,10000,Central
2827,6/16/2024,  anum raza ,SMART WATCH,Electronics,2,4500,9000,North
2828,5/11/2024,  maham tariq ,Smart Watch,Electronics,2,4500,9000,Central
2829,10/28/2024,  ayesha malik ,Mouse,Electronics,1,1200,1200,South
2830,10/13/2024,  adeel ali ,Handbag,Fashion,4,2800,11200,West
2831,12/17/2024,  umer tariq ,None,Fashion,2,2800,5600,East
2832,3/25/2024,  anum khan ,SNEAKERS,Footwear,5,3500,17500,West
2833,2/3/2024,  sara ali ,SNEAKERS,Footwear,4,3500,14000,North
2834,4/22/2024,  sara raza ,HANDBAG,Fashion,1,2800,2800,North
2835,6/23/2024,  adeel hassan ,BACKPACK,Fashion,4,1500,6000,East
2836,1/13/2024,  asad ali ,BACKPACK,Fashion,3,1500,4500,North
2837,10/7/2024,  imran tariq ,BACKPACK,Fashion,5,1500,7500,South
2838,3/30/2024,  umer mehmood ,Laptop Stand,Accessories,1,2000,2000,Central
2839,1/29/2024,  maham khan ,T-SHIRT,Fashion,1,800,800,Central
2840,4/22/2024,  sara ali ,LAPTOP STAND,Accessories,3,2000,6000,East
2841,4/28/2024,  ali ahmad ,Sneakers,Footwear,3,3500,10500,South
2842,3/20/2024,  asad sheikh ,SMART WATCH,Electronics,5,4500,22500,East
2843,3/3/2024,  adeel tariq ,Backpack,Fashion,1,1500,1500,West
2844,12/19/2024,  maham raza ,Mouse,Electronics,1,1200,1200,East
2845,5/1/2024,  ali raza ,SMART WATCH,Electronics,4,4500,18000,South
2846,9/15/2024,  umer noor ,Smart Watch,Electronics,5,4500,22500,North
2847,1/18/2024,  imran khan ,Keyboard,Electronics,3,1800,5400,North
2848,12/14/2024,  shahzad raza ,Backpack,Fashion,4,1500,6000,East
2849,4/1/2024,  anum noor ,Smart Watch,Electronics,3,4500,13500,North
2850,11/2/2024,  imran ali ,Handbag,Fashion,2,2800,5600,Central
2851,3/24/2024,  ali malik ,Smart Watch,Electronics,3,4500,13500,Central
2852,3/25/2024,  umer raza ,BACKPACK,Fashion,2,1500,3000,East
2853,7/20/2024,  sara hassan ,HEADPHONES,Electronics,3,2500,7500,West
2854,10/1/2024,  asad malik ,Keyboard,Electronics,4,1800,7200,North
2855,1/5/2024,  sara sheikh ,Sports Shoes,Footwear,4,3200,12800,
2856,1/29/2024,  ali malik ,Smart Watch,Electronics,5,4500,22500,South
2857,9/4/2024,  imran sheikh ,Sneakers,Footwear,2,3500,7000,West
2858,3/29/2024,  adeel ahmad ,Keyboard,Electronics,2,1800,3600,South
2859,9/9/2024,  asad mehmood ,SNEAKERS,Footwear,4,3500,14000,North
2860,8/27/2024,  asad hassan ,Mouse,Electronics,2,1200,2400,West
2861,9/16/2024,  imran tariq ,Laptop Stand,Accessories,1,2000,2000,South
2862,7/29/2024,  shahzad khan ,KEYBOARD,Electronics,5,1800,9000,West
2863,6/5/2024,  ali malik ,Smart Watch,Electronics,3,4500,13500,
2864,1/5/2024,  ayesha hassan ,Handbag,Fashion,4,2800,11200,East
2865,11/8/2024,  imran sheikh ,Handbag,Fashion,4,2800,11200,Central
2866,4/15/2024,  sara sheikh ,Backpack,Fashion,4,1500,6000,Central
2867,12/3/2024,  umer ali ,SPORTS SHOES,Footwear,4,3200,12800,Central
2868,3/4/2024,  imran malik ,Sports Shoes,Footwear,4,3200,12800,North
2869,2/13/2024,  asad ahmad ,Keyboard,Electronics,5,1800,9000,South
2870,10/22/2024,  asad sheikh ,Backpack,Fashion,1,1500,1500,West
2871,1/23/2024,  umer hassan ,Headphones,Electronics,5,2500,12500,East
2872,4/9/2024,  anum hassan ,Smart Watch,Electronics,2,4500,9000,North
2873,2/15/2024,  adeel ali ,HANDBAG,Fashion,4,2800,11200,South
2874,8/25/2024,  ayesha raza ,Handbag,Fashion,2,2800,5600,East
2875,1/5/2024,  imran noor ,Handbag,Fashion,3,2800,8400,Central
2876,9/6/2024,  anum tariq ,Sneakers,Footwear,5,3500,17500,East
2877,8/31/2024,  shahzad khan ,Mouse,Electronics,4,1200,4800,North
2878,8/29/2024,  anum khan ,Mouse,Electronics,2,1200,2400,North
2879,8/8/2024,  shahzad raza ,Backpack,Fashion,2,1500,3000,East
2880,9/27/2024,  adeel sheikh ,HANDBAG,Fashion,5,2800,14000,East
2881,7/12/2024,  sara hassan ,Mouse,Electronics,3,1200,3600,North
2882,3/13/2024,  ayesha malik ,Keyboard,Electronics,1,1800,1800,East
2883,12/26/2024,  sara ahmad ,BACKPACK,Fashion,1,1500,1500,East
2884,6/11/2024,  umer khan ,Keyboard,Electronics,3,1800,5400,South
2885,3/3/2024,  sara ali ,Laptop Stand,Accessories,5,2000,10000,South
2886,1/24/2024,  adeel tariq ,HANDBAG,Fashion,2,2800,5600,West
2887,2/13/2024,  shahzad khan ,Sneakers,Footwear,2,3500,7000,South
2888,4/29/2024,  sara raza ,MOUSE,Electronics,2,1200,2400,West
2889,9/30/2024,  sara sheikh ,SMART WATCH,Electronics,2,4500,9000,East
2890,4/8/2024,  maham khan ,HEADPHONES,Electronics,1,2500,2500,East
2891,3/13/2024,  ayesha sheikh ,Mouse,Electronics,4,1200,4800,Central
2892,6/8/2024,  umer khan ,Sports Shoes,Footwear,2,3200,6400,West
2893,7/15/2024,  ayesha noor ,Headphones,Electronics,3,2500,7500,Central
2894,3/4/2024,  asad hassan ,Sports Shoes,Footwear,2,3200,6400,South
2895,6/7/2024,  asad ali ,SMART WATCH,Electronics,3,4500,13500,South
2896,9/13/2024,  sara malik ,Sneakers,Footwear,2,3500,7000,Central
2897,12/9/2024,  adeel malik ,Keyboard,Electronics,3,1800,5400,East
2898,5/29/2024,  anum ali ,Handbag,Fashion,3,2800,8400,South
2899,11/27/2024,  asad ahmad ,Handbag,Fashion,3,2800,8400,South
2900,4/27/2024,  umer raza ,Headphones,Electronics,5,2500,12500,South
2901,11/6/2024,  asad noor ,T-Shirt,Fashion,1,800,800,West
2902,9/9/2024,  maham ahmad ,SPORTS SHOES,Footwear,3,3200,9600,Central
2903,4/28/2024,  anum mehmood ,Laptop Stand,Accessories,2,2000,4000,South
2904,4/19/2024,  umer tariq ,KEYBOARD,Electronics,3,1800,5400,North
2905,3/13/2024,  adeel ahmad ,LAPTOP STAND,Accessories,2,2000,4000,West
2906,11/19/2024,  sara ali ,Sneakers,Footwear,5,3500,17500,South
2907,5/14/2024,  ali tariq ,SMART WATCH,Electronics,3,4500,13500,East
2908,1/2/2024,  sara noor ,Keyboard,Electronics,4,1800,7200,North
2909,10/1/2024,  imran mehmood ,KEYBOARD,Electronics,4,1800,7200,North
2910,6/9/2024,  imran malik ,HEADPHONES,Electronics,3,2500,7500,West
2911,12/18/2024,  imran noor ,Backpack,Fashion,1,1500,1500,East
2912,10/24/2024,  shahzad tariq ,LAPTOP STAND,Accessories,3,2000,6000,North
2913,5/26/2024,  umer tariq ,Handbag,Fashion,2,2800,5600,Central
2914,6/26/2024,  ali ahmad ,T-Shirt,Fashion,5,800,4000,North
2915,8/17/2024,  anum sheikh ,HANDBAG,Fashion,4,2800,11200,Central
2916,9/5/2024,  asad noor ,SNEAKERS,Footwear,4,3500,14000,West
2917,4/5/2024,  asad raza ,HEADPHONES,Electronics,5,2500,12500,North
2918,11/18/2024,  ayesha malik ,SMART WATCH,Electronics,2,4500,9000,
